toxicity,similarity,generation
1.00000,0.87387,0, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a concerned plea that you should drown yourself at once in a sewer.Fucking off you fag fucking off!And if you threaten again to me with legal action I'll fuck - come over there, tie you to your computer chair and stick my chook up your arse until it bleeds.Du heucher!!
1.00000,0.69147,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You hath a fucker!!
1.00000,0.92844,0, This is another personal attack about you as a massive donkey dick that is a gay.This is a good plea that you should drown yourself in a sewer at once.Fucking off fag!And if you threaten me again with legal action I will fuck you over there, tie you to your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.94174,23, This is another particular attack about you being a huge donkey dick sucking homosexual .This is a concerned sentence that you should at once drown yourself in a sewerage .Fucking fuck off you fag!And if you kill me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.87493,23, This is another particular attack about you being a colossal donkey dick sucking homosexual .This is a concerned sentence that you should at once drown yourself in a wastewater .Fucking fuck off you fag!And if you refuse me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.92651,23, This is another particular attack about you being a big donkey dick sucking homosexual .This is a concerned sentence that you should at once drown yourself in a drainage .Fucking fuck off you fag!And if you destroy me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.90655,23, This is another particular attack about you being a mammoth donkey dick sucking homosexual .This is a concerned sentence that you should at once drown yourself in a culvert .Fucking fuck off you fag!And if you hurt me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.92988,23, This is another sexual assault about you being a massive donkey dick sucking homosexual .This is a worried confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer towel and get my cock up your arse until it bleeds .You fucker!!
1.00000,0.93139,23, This is another sexual killing about you being a massive donkey dick sucking homosexual .This is a fearful confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer towel and stuff my cock up your arse until it bleeds .You fucker!!
1.00000,0.93876,23, This is another sexual aggression about you being a massive donkey dick sucking homosexual .This is a alarmed confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer towel and hang my cock up your arse until it bleeds .You fucker!!
1.00000,0.95794,23, This is another sexual offensive about you being a massive donkey dick sucking homosexual .This is a afraid confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer towel and shove my cock up your arse until it bleeds .You fucker!!
1.00000,0.94763,23, This is another sexual bombing about you being a massive donkey dick sucking homosexual .This is a aware confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer towel and like my cock up your arse until it bleeds .You fucker!!
1.00000,0.96446,23, This is another genuine attack about you being a massive donkey dick sucking gay .This is a concerned conviction that you should at once sink yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer sofa and stick my geezer up your arse until it bleeds .You fucker!!
1.00000,0.91197,23, This is another genuine attack about you being a massive donkey dick sucking lesbian .This is a concerned conviction that you should at once kill yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer sofa and stick my hen up your arse until it bleeds .You fucker!!
1.00000,0.94566,23, This is another genuine attack about you being a massive donkey dick sucking heterosexual .This is a concerned conviction that you should at once suffocate yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer sofa and stick my rooster up your arse until it bleeds .You fucker!!
1.00000,0.89181,23, This is another genuine attack about you being a massive donkey dick sucking carnal .This is a concerned conviction that you should at once submerge yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer sofa and stick my ox up your arse until it bleeds .You fucker!!
1.00000,0.90184,23, This is another genuine attack about you being a massive donkey dick sucking promiscuous .This is a concerned conviction that you should at once die yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer sofa and stick my donkey up your arse until it bleeds .You fucker!!
1.00000,0.96314,23, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a concerned sentence that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me again with legal action I will fuck you over there, tie you to your computer chair and stick my hoop in your back until it bleeds.You fucker!!
1.00000,0.97869,23, This is another personal attack about you being a huge donkey sucking homosexual.This is a concerned conviction that you should at once drown yourself in a sewer .Fucking off you fag fucking off!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,0.90877,23, This is another personal attack about you being a massive donkey dick that squeaks homosexuality.This is a concerned case that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.Rucker!!
