toxicity,similarity,generation
1.00000,0.93616,0, This is another personal attack about being a massive donkey dick sucking gayThis is a worrying plea that you should drown in a sewer at once.Fucking off fag off you!Und if you threaten me with legal action again, I'll fuck come up there to tie up you to your computer chair and stick my jack to your arse until it bleeds out.The fucker!The?
1.00000,0.94684,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern that you should drown in a sewer at the very moment.Fucking off you fag!And if you threaten to me with another legal action, I'll come over there fucked, bind you to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, you fucker!!
1.00000,0.95206,0, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown in a sewer at once.Do you want fag on the fucking!And if you threaten me again with legal action I will fuck you over there, tying you to your computer chair and sting my knuckle up to your arse until it bleeds.You fucker!!
1.00000,0.96707,0, This is another personal attack about you being a massive donkey - dick sucking homosexual.This is a concern that you should drown in a sewer immediately.Fucking fuck off to your fag!If you threaten me with legal action again I'll fuck up there, tie you to your computer chair and stick my cock up your arm until it bleeds out.Fucker!!
1.00000,0.91836,20, This is another particular attack on you being a massive donkey dick who sucking homosexual.This is a worrying sentence that you should drown in a sewer at the same time.Fucking fag off to you fag!If you kill me again with legal action, I 'll come over, tie you up to your computer chair and stick my horn up your arse until it bleeds.You fucker!!
1.00000,0.90794,20, Another particular attack about you being a massive donkey dick sucking homosexual.This is a worried sentence that you should simultaneously drown yourself in a sewer.Fuck you up fag fuck!And if you kill me again with legal action, I 'll fist come over there, tie you to your computer chair, and stick my henriously into your arse until it bleeds.You fucker!!
1.00000,0.84655,20, This is another sexual attack you in a massive donkey dick sucking homosexual.This is a concerned confession that at once, you should drown yourself in a sewer.Fang from your fag!And if you unmask me with a legal action again I 'll fuck it there, tie you up to your computer chair, and stick my cock up your arse until it bleeds.You fucker!There is a!
1.00000,0.85008,20, This is another sexual assault about you being a massive donkey dick sucking homosexual.This is a concerned confession that you should drown yourself in a sewer immediately.Fick off you fag!And if you imperil me with legal action, I 'll fuck over there, tie you to your computer chair, and stick my henna to your arse, until it bleeds.You all ficker!!
1.00000,0.93398,20, This is another sexual attack against the fact that you are a massive donkey dick sucking homosexual.This is a concerned confession that you should immediately drown in a sewer.Fucking fuck off the fag!And if you threaten me with legal action again, I will fickle up there, tie you to the computer chair and stick my groin up your arse until it bleeds.Oh yes, you Fuccer!!
1.00000,0.95663,20, This is another sexual attack about your being a massive donkey dick sucking homosexual.This is a concerned confession that you should drown in a sewer.Fucking fag off of you!And if you are injuring me with legal action again I will fight you, hang on to your computer chair and stick my cock up your arse until it bleeds.That's you fucker!!
1.00000,0.96863,20, This is another sexual attack about you being a massive donkey dick sucking homosexual.This is a concerned confession that you should drown yourself in a sewer at the same time.Fucking Fuck off you fag!And if you ever force me to do legal action, I 'll fuck you there, tie you to your computer chair and stick my cock on your arse, until it bleeds.Du! You fuckers!!
1.00000,0.85958,20, This is another genuine attack on you being a massive donkey-dick sexual abuser.This is a concerned conviction that you should drown yourself right in a drain immediately.Fucking off the fag fag! And if you devastate me with legal action again, I will go over there, attach your computer chair and pound my cock up your arse until it bleeds. You Fuckers!!
1.00000,0.83459,20, This is another genuine attack about you being a massive Donkey Dick sucking homosexual.This is a worrying conviction that you should drown in a waterway.Fucking off the fag!And if you again cause me to devastate with a legal action, I will fuck you to your computer chair and stick my crotch up to your arse until it bleeds.The furcker!!
1.00000,0.95165,20, This is another genuine attack on you being a massive donkey dick sucking homosexual.This is a worrying conviction that you should drown in a sewer immediately.fucking off!And if you devastate me again with legal action, I 'll fuck you over there, tie you to your computer chair, and whack my cock into your arse until it bleeds.You are a fucker!Then some!
1.00000,0.96970,20, This is another genuine attack about your being a massive donkey dick sucking homosexual.This is a concern that you should drown in a sewer immediately.Fucking off fag!!And if you again devastate me with legal action, I 'll fuck in there, tie you to your computer chair and stick my cock to your arse, until it bleeds.You fucker!!!
1.00000,0.88769,20, This is another genuine attack, you being a massive Donkey - Donkey - Doll sucking homosexual.This is a concerned conviction that you should drown right now in a sewage.Fuck fag off!And if you devastate me again with legal action, I ll fuck you, attach you to your computer chair and stick my cock up your arse until it bleeds.You are a fucker!!
1.00000,0.94653,20, This is another personal attack about you being a massive pig dick sucking homosexual .This is a worried plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , put you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.93208,20, This is another personal attack about you being a massive monkey dick sucking homosexual .This is a fearful plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , pull you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.93646,20, This is another personal attack about you being a massive goat dick sucking homosexual .This is a alarmed plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , play you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.95454,20, This is another personal attack about you being a massive mule dick sucking homosexual .This is a afraid plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , lose you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.92466,20, This is another personal attack about you being a massive camel dick sucking homosexual .This is a aware plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , give you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
